ordinal,question_id,n_hops,run_id,condition,retriever,seed,status,termination_reason,abstention_reason,answer_mode,answered_target_ids,deferred_target_ids,split_memberships,gold_count,accepted_count,gold_true_positive,provision_precision,provision_recall,provision_f1,provision_em,accepted_complete_evidence,token_f1,token_f1_at_800,candidate_answer,candidate_answer_status,candidate_answer_basis,candidate_answer_available,candidate_token_f1_at_800,candidate_exact_match_at_800,lf_eval_score_raw,lf_eval_score_normalized,supported_answer,false_supported,gold_incomplete_supported_answer,citation_integrity_attempted,citation_integrity_passed,retrieval_rounds,retrieval_requests,candidate_count_returned,candidate_count_unique,end_to_end_latency_ms,stage_provenance_available,first_stage_recall_at_100,first_stage_complete_at_100,rrf_recall_at_100,rrf_complete_at_100,bge_recall_at_10,bge_complete_at_10,bge_recall_at_20,bge_complete_at_20,bge_recall_at_30,bge_complete_at_30,record_directory
11,qa_49_2hop_192_rand,2,56613b6f-8bd5-4521-98ba-7a7ed89de62f,D4-abstain-repair-KURE-v1-Qwen3.8-Q8_0,kure,0,ABSTAIN,MAX_RETRIEVAL_ROUNDS_REACHED,INSUFFICIENT_CRITICAL_EVIDENCE,,,,all,2,3,2,0.6666666666666666,1.0,0.8,False,True,0.0,0.0,"국토교통부장관은 도로협회의 설립을 인가하였을 때에는 그 사실을 공고하여야 합니다.[CT1]
국토교통부장관은 협회의 업무를 감독하여야 합니다.[CT2]
국토교통부장관은 협회에 대하여 감독에 필요한 경우에는 그 업무에 관한 사항을 보고하게 하거나 자료의 제출, 그 밖에 필요한 사항을 명할 수 있습니다.[CT3]
전제: 질문에서 '도로관리 협회'라고 표현했으나, 후보 규정들은 '도로협회'에 관한 내용으로, 이를 동일 개념으로 간주하여 분석함.
한계: 본 답변은 비공개 벤치마크 후보(benchmark candidate)이며, 공식적인 법적 자문이 아닙니다.
한계: 인가 후 '등록'이나 '통보' 등 다른 의무적 절차에 대한 명시적 조항이 후보 규정 내에 부재하여, 해당 부분의 법적 근거는 불완전합니다.
한계: 협회 업무 감독의 '검사'나 '지도' 등 다른 구체적 감독 방식에 대한 상세한 법적 근거가 후보 규정 내에 부재하여, 해당 부분의 법적 지원은 불완전합니다.",GENERATED,retrieved_candidates,True,0.2112676056338028,False,,,False,,False,False,,3,6,30,19,536497.54,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,/root/Legal Harness/records/runs/56613b6f-8bd5-4521-98ba-7a7ed89de62f
12,qa_116_2hop_452_rand,2,ab18893a-a493-4b48-9055-d6eec7e07743,D4-abstain-repair-KURE-v1-Qwen3.8-Q8_0,kure,0,ANSWER,COMPLETED,,full,T1;T2,,all,2,3,2,0.6666666666666666,1.0,0.8,False,True,0.3484848484848485,0.3484848484848485,"별정우체국 지정을 해지하려면, 지정을 받은 사람은 해지하기 3개월 전에 과학기술정보통신부장관에게 알려야 합니다.[CT1]
별정우체국의 지정이 취소된 경우, 피지정인은 업무를 인계할 우체국 또는 별정우체국이 업무 수행에 필요한 시설을 갖출 때까지 해당 시설을 철거하지 못합니다. 다만, 지정이 취소된 날부터 3개월이 지났을 때에는 시설을 철거할 수 있습니다.[CT2]
별정우체국 지정이 해지 또는 취소된 때에는 해당 국장 및 직원은 당연히 퇴직합니다. 다만, 피지정인의 추천을 받아 임용된 국장이 그 별정우체국의 업무를 인수하여 새로 피지정인으로 지정받았을 때에는 퇴직하지 않습니다.[CT3]
전제: 질문에서 '갑'이 별정우체국 지정을 받은 피지정인임을 전제로 합니다.
한계: 해지 신청 시 제출해야 할 구체적인 서류 목록에 대한 명시적 조항은 제공된 근거 자료에 포함되어 있지 않습니다.",PUBLISHED_ANSWER,published_answer,True,0.3484848484848485,False,,,True,,False,True,True,1,2,10,10,240248.782,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,/root/Legal Harness/records/runs/ab18893a-a493-4b48-9055-d6eec7e07743
13,qa_163_2hop_630_rand,2,6b95d0d9-ab29-48c4-928e-361a859294f9,D4-abstain-repair-KURE-v1-Qwen3.8-Q8_0,kure,0,ANSWER,COMPLETED,,full,T1;T2,,all,2,4,2,0.5,1.0,0.6666666666666666,False,True,0.14285714285714285,0.14285714285714285,"국세기본법 제84조의2제1항제4호에 따라 현금영수증 발급을 거부한 현금영수증가맹점을 신고한 자는 포상금을 지급받을 수 있는 대상에 해당합니다.[CT1]
동일한 사안에 대해 중복으로 신고한 경우, 국세기본법 시행령 제65조 제4항 제21호에 따라 최초로 신고한 자에게만 포상금이 지급됩니다.[CT2]
갑과 병 중 먼저 신고한 자(최초 신고자)만이 포상금을 받을 수 있습니다.[CT3]
현금영수증 발급 거부 행위에 대한 포상금의 연간 지급 한도는 동일인이 받을 수 있는 포상금이 연간 100만원을 초과할 수 없으므로, 갑이 받을 수 있는 연간 포상금 한도는 100만원입니다.[CT4]
전제: 갑과 병의 신고가 모두 국세기본법 제84조의2제1항제4호에서 정한 현금영수증 발급 거부 행위에 해당하며, 신고 시점의 우선순위가 명확히 구분된다고 가정합니다.
한계: 본 답변은 제공된 법령 조항에 기반한 법적 해석이며, 실제 포상금 지급 여부는 국세청의 조사 결과 및 신고 시점의 구체적 사실관계에 따라 달라질 수 있습니다.",PUBLISHED_ANSWER,published_answer,True,0.14285714285714285,False,,,True,,False,True,True,2,4,20,14,476876.416,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,/root/Legal Harness/records/runs/6b95d0d9-ab29-48c4-928e-361a859294f9
14,qa_213_2hop_812_rand,2,c7b61ba7-11c1-45f1-87da-524025a0c909,D4-abstain-repair-KURE-v1-Qwen3.8-Q8_0,kure,0,EXECUTION_FAILURE,INVALID_SKILL_OUTPUT,,,,,all,2,0,0,0.0,0.0,0.0,False,False,0.0,0.0,,NOT_NORMAL_OUTCOME,,False,,,,,False,,False,False,,0,0,0,0,174535.479,False,,,,,,,,,,,/root/Legal Harness/records/runs/c7b61ba7-11c1-45f1-87da-524025a0c909
15,qa_257_2hop_983_rand,2,7dd6ae80-6b11-4a2f-aa8e-c966a2f5f2ed,D4-abstain-repair-KURE-v1-Qwen3.8-Q8_0,kure,0,ABSTAIN,MAX_RETRIEVAL_ROUNDS_REACHED,INSUFFICIENT_CRITICAL_EVIDENCE,,,,all,2,5,2,0.4,1.0,0.5714285714285715,False,True,0.0,0.0,"부가가치세법상 매입자발행세금계산서를 발행하려는 자는 해당 재화 또는 용역의 공급시기가 속하는 과세기간의 종료일부터 1년 이내에 기획재정부령으로 정하는 거래사실확인신청서에 거래사실을 객관적으로 입증할 수 있는 서류를 첨부하여 신청인 관할 세무서장에게 거래사실의 확인을 신청하여야 한다. [CT1] 소득세법상 매입자발행계산서를 발급하려는 거주자는 해당 재화 또는 용역의 공급시기가 속하는 과세기간의 종료일부터 6개월 이내에 기획재정부령으로 정하는 거래사실확인신청서에 거래사실을 객관적으로 입증할 수 있는 서류를 첨부하여 신청인 관할 세무서장에게 거래사실의 확인을 신청해야 한다. [CT2] 소득세법상 거래사실확인신청서는 별지 제29호의16서식과 같다. [CT3] 부가가치세법상 거래사실의 확인신청 대상이 되는 거래는 거래건당 공급대가가 5만원 이상인 경우로 한다. [CT4] 소득세법상 거래사실의 확인신청 대상이 되는 거래는 거래건당 공급가액이 5만원 이상인 경우로 한다. [CT5] 본 후보 답변은 비공개 벤치마크 진단용이며, 제출 서류의 구체적 목록(예: 거래명세서, 계약서 등)과 세금계산서 미발급 전제 요건에 대한 명시적 법적 근거가 후보 조문에 포함되어 있지 않아 해당 부분은 불완전합니다.",GENERATED,retrieved_candidates,True,0.2763157894736842,False,,,False,,False,False,,3,6,30,15,931186.033,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,/root/Legal Harness/records/runs/7dd6ae80-6b11-4a2f-aa8e-c966a2f5f2ed
16,qa_140_3hop_540_rand,3,4b0877fa-0e35-420c-9651-da7d3648fa33,D4-abstain-repair-KURE-v1-Qwen3.8-Q8_0,kure,0,EXECUTION_FAILURE,INVALID_SKILL_OUTPUT,,,,,all,3,0,0,0.0,0.0,0.0,False,False,0.0,0.0,,NOT_NORMAL_OUTCOME,,False,,,,,False,,False,False,,0,0,0,0,157215.759,False,,,,,,,,,,,/root/Legal Harness/records/runs/4b0877fa-0e35-420c-9651-da7d3648fa33
17,qa_86_3hop_140,3,e1f6ff9d-b57b-42cb-88c2-150f7daeda03,D4-abstain-repair-KURE-v1-Qwen3.8-Q8_0,kure,0,ANSWER,COMPLETED,,full,T1,,all,3,2,1,0.5,0.3333333333333333,0.4,False,False,0.27142857142857146,0.27142857142857146,"업무상 재해의 구체적인 인정 기준은 대통령령으로 정한다.[CT1]
요양 중인 산재보험 의료기관 내에서 업무상 부상 또는 질병의 요양과 관련하여 발생한 사고는 업무상 재해에 해당한다.[CT2]
산재보험 의료기관에서 요양 중 시술로 인한 의료과실로 추가 상해를 입은 경우, 이는 요양과 관련하여 발생한 사고에 해당하여 업무상 재해로 인정된다.[CT3]
전제: 질문에 제시된 '산재보험 의료기관'이 산업재해보상보험법상 지정된 산재보험 의료기관임을 전제한다.
전제: 의료과실로 인한 추가 상해가 '요양과 관련하여 발생'했음을 전제한다.
한계: 본 답변은 제공된 법령 조항에 기반한 법적 해석이며, 개별 사건의 사실관계 확정이나 행정·사법 기관의 최종 판단을 대체하지 않는다.",PUBLISHED_ANSWER,published_answer,True,0.27142857142857146,False,,,True,,True,True,True,1,1,10,10,157053.148,True,0.6666666666666666,False,0.6666666666666666,False,0.3333333333333333,False,0.3333333333333333,False,0.6666666666666666,False,/root/Legal Harness/records/runs/e1f6ff9d-b57b-42cb-88c2-150f7daeda03
18,qa_352_3hop_554,3,f4424bfd-7e79-4fe8-9d47-fc79b4e455b9,D4-abstain-repair-KURE-v1-Qwen3.8-Q8_0,kure,0,ANSWER,COMPLETED,,full,T1;T2,,all,3,5,3,0.6,1.0,0.7499999999999999,False,True,0.23188405797101452,0.23188405797101452,"서울올림픽기념국민체육진흥공단과 수탁사업자가 아닌 자는 체육진흥투표권 또는 이와 비슷한 것을 발행하여 결과를 적중시킨 자에게 재물이나 재산상의 이익을 제공하는 행위를 하여서는 아니 된다.[CT1]
제26조 제1항을 위반한 자는 7년 이하의 징역이나 7천만원 이하의 벌금에 처한다.[CT2][CT3]
제26조 제1항의 금지행위를 이용하여 도박을 한 자는 5년 이하의 징역이나 5천만원 이하의 벌금에 처한다.[CT4][CT5]
전제: 갑이 서울올림픽기념국민체육진흥공단이나 수탁사업자가 아닌 일반인임을 전제로 함
전제: 갑이 운영한 이벤트가 체육진흥투표권과 유사한 형태로 구성되었음을 전제로 함
전제: 을이 해당 이벤트를 이용하여 도박을 했음을 전제로 함
한계: 본 답변은 제공된 법령 조항에 기반한 형사처벌의 법정형 범위만 제시하며, 실제 양형이나 민사적 책임은 다루지 않음",PUBLISHED_ANSWER,published_answer,True,0.23188405797101452,False,,,True,,False,True,True,3,6,30,21,795891.883,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,/root/Legal Harness/records/runs/f4424bfd-7e79-4fe8-9d47-fc79b4e455b9
19,qa_61_1hop_93,1,b4683686-ce2b-4fcf-a106-8447aebbe2ae,D4-abstain-repair-KURE-v1-Qwen3.8-Q8_0,kure,0,ANSWER,COMPLETED,,full,T1,,all,1,2,1,0.5,1.0,0.6666666666666666,False,True,0.17094017094017094,0.17094017094017094,"헌법재판소장이 일시적인 사고로 인하여 직무를 수행할 수 없을 때에는 재판관 중 임명일자 순으로 그 권한을 대행한다. 다만, 임명일자가 같을 때에는 연장자 순으로 대행한다.[CT1]
헌법재판소장이 궐위(闕位)되거나 1개월 이상 사고로 인하여 직무를 수행할 수 없을 때에는 재판관 중 재판관회의에서 선출된 사람이 그 권한을 대행한다. 다만, 그 권한대행자가 선출될 때까지는 제1항에 해당하는 사람이 권한을 대행한다.[CT2]
전제: 질문 시나리오에서 언급된 '몇 주간'의 질병 기간이 법적 개념인 '일시적인 사고' 또는 '1개월 이상 사고'에 정확히 어떻게 해당되는지는 사실관계에 따라 달라질 수 있음
한계: 본 답변은 헌법재판소법 제12조 제2항의 일반적 법적 규정을 제시한 것이며, 특정 개인의 임명일자나 연령 등 구체적 사실에 기반한 최종 직무대행자 지명은 불가함",PUBLISHED_ANSWER,published_answer,True,0.17094017094017094,False,,,True,,False,True,True,1,1,10,10,167802.814,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,/root/Legal Harness/records/runs/b4683686-ce2b-4fcf-a106-8447aebbe2ae
20,qa_94_1hop_155,1,ce2d3199-551d-42d2-bd4e-0838941c246a,D4-abstain-repair-KURE-v1-Qwen3.8-Q8_0,kure,0,ANSWER,COMPLETED,,full,T1,,all,1,1,1,1.0,1.0,1.0,True,True,0.29126213592233013,0.29126213592233013,"형법 제245조에 따르면, 공연히 음란한 행위를 한 자는 1년 이하의 징역, 500만원 이하의 벌금, 구류 또는 과료에 처합니다.[CT1]
본 사안에서 갑이 공원과 같이 많은 사람이 오가는 공공장소에서 옷을 벗고 춤을 추며 음란한 행위를 한 것은 '공연히 음란한 행위'에 해당할 수 있으므로, 위 형사처벌 규정이 적용될 수 있습니다.[CT2]
전제: 갑의 행위가 형법상 '공연히'라는 요건(다수인이 인식할 수 있는 상태)과 '음란한 행위'라는 요건을 충족한다고 가정합니다.
한계: 본 답변은 제공된 형법 제245조 조문 텍스트에만 기반하며, 구체적인 사법부 판단이나 판례, 행정해석은 포함하지 않습니다.",PUBLISHED_ANSWER,published_answer,True,0.29126213592233013,False,,,True,,False,True,True,1,1,10,10,176682.669,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,/root/Legal Harness/records/runs/ce2d3199-551d-42d2-bd4e-0838941c246a
